*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_1
*Date=20:01:14
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
1023;;;220.027;-66.0766;0;Bottom;Via2760
1024;;;108.505;-12.5638;0;Bottom;Via2257
1025;;SO;224.87;-82.9477;180;Top;LM75A
1026;;;153.504;-72.5637;0;Bottom;Via2139
1027;;;24.5045;-9.56382;0;Bottom;Via437
1028;;;7.50468;-9.56382;0;Bottom;Via176
1029;;;130.505;-51.5639;0;Bottom;Via2588
1030;;;91.5046;-49.5637;0;Bottom;Via912
1031;;;232.505;-31.5636;0;Bottom;Via1530
1032;1;2512 [SMD];24.5046;-169.764;-90;Top;R13
1033;;;92.5048;-50.5639;0;Bottom;Via978
1034;;;277.503;-133.564;0;Bottom;Via1606
1035;;;276.504;-138.564;0;Bottom;Via1400
1036;;;149.504;-74.5638;0;Bottom;Via2162
1037;;;277.503;-70.5636;0;Bottom;Via1159
1038;;;194.505;-92.564;0;Bottom;Via2057
1039;;;169.505;-157.564;0;Bottom;Via2655
1040;;;152.504;-6.5638;0;Bottom;Via2702
1041;;;170.505;-70.5636;0;Bottom;Via2451
1042;;;191.505;-135.564;0;Bottom;Via2008
1043;;;236.504;-31.5636;0;Bottom;Via1653
1044;;;70.5047;-50.5639;0;Bottom;Via810
1045;;;182.505;-164.564;0;Bottom;Hole35
1046;;;233.504;-30.5637;0;Bottom;Via1859
1047;;;110.505;-94.5638;0;Bottom;Via2334
1048;;;49.5049;-92.5642;0;Bottom;Via606
1049;;;48.5047;-93.5642;0;Bottom;Via675
1050;;;149.505;-154.564;0;Bottom;Via2679
1051;1–5Watt;luxeon;67.7172;-30.4634;-90;Top;U27
1052;;;110.505;-134.564;0;Bottom;Via2500
1053;;;235.505;-116.564;0;Bottom;Via1752
1054;;;26.5046;-53.564;0;Bottom;Via470
1055;;;193.505;-156.564;0;Bottom;Via2198
1056;;;88.5049;-157.564;0;Bottom;Via945
1057;;;36.5048;-40.5638;0;Bottom;Hole94
1058;;;224.581;-68.6309;0;Bottom;TXT2
1059;;;8.50468;-115.564;0;Bottom;Via48
1060;;;68.5046;-8.56391;0;Bottom;Via724
1061;;;154.504;-115.564;0;Bottom;Via1980
1062;1–5Watt;luxeon;214.72;-114.534;-90;Top;U82
1063;;;223.505;-141.564;0;Bottom;Via2758
1064;;;106.505;-157.564;0;Bottom;Via2260
1065;;;194.505;-50.5639;0;Bottom;Via2094
1066;;;259.505;-92.5642;0;Bottom;Via1495
1067;;;277.503;-28.5636;0;Bottom;Via1070
1068;;;25.5047;-52.5638;0;Bottom;Via403
1069;;;129.505;-111.564;0;Bottom;Via2381
1070;;;171.505;-12.5638;0;Bottom;Via2557
1071;;;278.504;-117.564;0;Bottom;Via1369
1072;;;212.505;-11.5639;0;Bottom;Via1569
1073;;;237.504;-30.5637;0;Bottom;Via1376
1074;;;4.50469;-136.564;0;Bottom;Via37
1075;;;192.505;-136.564;0;Bottom;Via2499
1076;;;211.505;-155.564;0;Bottom;Via1106
1077;;;259.505;-50.5642;0;Bottom;Via1174
1078;;;4.50469;-52.5638;0;Bottom;Via149
1079;;;5.50468;-7.56371;0;Bottom;Via193
1080;;;112.505;-31.5636;0;Bottom;Via2407
1081;;;175.505;-92.564;0;Bottom;Via2091
1082;;;193.505;-158.564;0;Bottom;Via2616
1083;1–5Watt;luxeon;214.596;-72.5291;-90;Top;U96
1084;;;257.505;-6.56408;0;Bottom;Via1249
1085;;;257.505;-111.564;0;Bottom;Via1448
1086;;;27.5045;-113.564;0;Bottom;Via542
1087;;;215.505;-75.5637;0;Bottom;Via1243
1088;1–5Watt;luxeon;277.306;-114.396;-90;Top;U87
1089;;;48.5047;-91.5641;0;Bottom;Via655
1090;;;68.5046;-155.564;0;Bottom;Via779
1091;;;234.505;-111.564;0;Bottom;Via1675
1092;;;128.504;-74.5638;0;Bottom;Via2168
1093;;;278.504;-111.564;0;Bottom;Via1737
1094;;;89.5048;-49.5637;0;Bottom;Via911
1095;;;238.505;-71.5638;0;Bottom;Via1878
1096;;;173.505;-136.564;0;Bottom;Via2313
1097;;;77.5046;-103.564;0;Bottom;Hole81
1098;;;91.5046;-53.564;0;Bottom;Via977
1099;;;132.504;-30.5637;0;Bottom;Via1953
1100;;;129.505;-29.5638;0;Bottom;Via1973
1101;;;212.505;-51.5639;0;Bottom;Via1488
1102;;;171.505;-96.5639;0;Bottom;Via2455
1103;;;255.505;-136.564;0;Bottom;Via1823
1104;;;88.5049;-92.564;0;Bottom;Via1040
1105;;;161.534;-119.598;0;Bottom;Via2759
1106;;;279.504;-158.564;0;Bottom;Via1625
1107;;;4.50469;-94.5638;0;Bottom;Via85
1108;1;2512 [SMD];276.503;-169.764;-90;Top;R1
1109;;;130.505;-154.564;0;Bottom;Via2120
1110;;;151.505;-156.564;0;Bottom;Via2686
1111;1–5Watt;luxeon;46.8979;-30.5551;-90;Top;U18
1112;;;23.5046;-155.564;0;Bottom;Via453
1113;;;2.50466;-134.564;0;Bottom;Via29
1114;;;111.505;-51.5639;0;Bottom;Via2508
1115;;;5.50468;-114.564;0;Bottom;Via59
1116;;;277.503;-154.564;0;Bottom;Via1385
1117;;;66.5048;-117.564;0;Bottom;Via835
1118;;;25.5047;-117.564;0;Bottom;Via499
1119;;;6.50468;-69.5637;0;Bottom;Via131
1120;;;3.50469;-11.5639;0;Bottom;Via195
1121;;;194.505;-27.5637;0;Bottom;Via2567
1122;;;67.5047;-91.5638;0;Bottom;Via753
1123;;;154.504;-134.564;0;Bottom;Via2195
1124;;;152.504;-31.5636;0;Bottom;Via2000
1125;1–5Watt;luxeon;214.605;-93.6639;-90;Top;U111
1126;;;254.505;-32.5641;0;Bottom;Via1460
1127;;;47.5047;-48.5641;0;Bottom;Via573
1128;;;108.505;-69.5637;0;Bottom;Via2223
1129;;;162.611;-70.1826;0;Bottom;Via2774
1130;;;89.5048;-135.564;0;Bottom;Via1051
1131;;;107.505;-135.564;0;Bottom;Via2653
1132;1–5Watt;luxeon;46.8889;-135.353;-90;Top;U24
1133;;;276.504;-92.564;0;Bottom;Via1287
1134;;;66.5048;-10.5637;0;Bottom;Via784
1135;;;64.5047;-73.5636;0;Bottom;Via832
1136;;;237.504;-154.564;0;Bottom;Via1846
1137;;;194.505;-29.5638;0;Bottom;Via2306
1138;;;256.505;-32.5641;0;Bottom;Via1751
1139;;;127.505;-10.5637;0;Bottom;Via1937
1140;1–5Watt;luxeon;277.396;-30.4405;-90;Top;U78
1141;;;131.505;-138.564;0;Bottom;Via2343
1142;;;49.5049;-31.5639;0;Bottom;Via690
1143;;;56.5047;-124.564;0;Bottom;Hole87
1144;;;217.505;-52.5638;0;Bottom;Via1178
1145;;;213.505;-50.5639;0;Bottom;Via1727
1146;;;128.504;-154.564;0;Bottom;Via2379
1147;;;27.5045;-8.56391;0;Bottom;Via388
1148;;;107.505;-49.5637;0;Bottom;Via2449
1149;;;278.504;-6.5638;0;Bottom;Via1776
1150;;;276.504;-94.5638;0;Bottom;Via1601
1151;;;193.505;-7.56371;0;Bottom;Via2141
1152;;;275.504;-74.5638;0;Bottom;Via1515
1153;;;132.504;-28.5636;0;Bottom;Via2045
1154;1–5Watt;luxeon;25.7374;-72.4603;-90;Top;U14
1155;;;170.505;-93.5639;0;Bottom;Via2116
1156;;;27.5045;-134.564;0;Bottom;Via446
1157;;;216.505;-72.5637;0;Bottom;Via1318
1158;;;165.775;-31.7963;0;Bottom;Via2743
1159;;;258.505;-7.56399;0;Bottom;Via1386
1160;;;67.5047;-53.564;0;Bottom;Via806
1161;;;27.5045;-92.564;0;Bottom;Via501
1162;;;148.504;-31.5636;0;Bottom;Via2568
1163;;THT;158.505;-161.104;180;Bottom;VCC
1164;;;49.5049;-29.5641;0;Bottom;Via711
1165;;;151.504;-9.56382;0;Bottom;Via2023
1166;;;237.504;-7.56371;0;Bottom;Via1633
1167;;;276.504;-117.564;0;Bottom;Via1746
1168;;;235.505;-7.56371;0;Bottom;Via1461
1169;;;150.505;-138.564;0;Bottom;Via2216
1170;;;27.5045;-69.5637;0;Bottom;Via530
1171;;;87.5047;-158.564;0;Bottom;Via970
1172;;;169.505;-71.5638;0;Bottom;Via2284
1173;;;43.5048;-50.5642;0;Bottom;Via619
1174;;;88.5049;-50.5639;0;Bottom;Via1038
1175;;;128.504;-30.5637;0;Bottom;Via2633
1176;1–5Watt;luxeon;5.16971;-9.7584;-90;Top;U8
1177;;;214.505;-53.564;0;Bottom;Via1274
1178;;;215.505;-117.564;0;Bottom;Via1353
1179;;;25.5047;-90.5639;0;Bottom;Via484
1180;;;68.5046;-159.564;0;Bottom;Via854
1181;;;91.5046;-156.564;0;Bottom;Via975
1182;;;128.504;-156.564;0;Bottom;Via2347
1183;;;47.5047;-29.5641;0;Bottom;Via709
1184;;;254.505;-9.5641;0;Bottom;Via1868
1185;;;119.505;-164.564;0;Bottom;Hole59
1186;;;7.50468;-137.564;0;Bottom;Via26
1187;;;133.505;-115.564;0;Bottom;Via1945
1188;;;7.50468;-32.5638;0;Bottom;Via183
1189;;;90.5047;-10.5637;0;Bottom;Via943
1190;;;128.504;-93.5639;0;Bottom;Via2271
1191;;;91.5046;-91.5638;0;Bottom;Via991
1192;;;190.505;-92.564;0;Bottom;Via2384
1193;;;27.5045;-71.5638;0;Bottom;Via430
1194;;;108.505;-33.5637;0;Bottom;Via1902
1195;;;257.505;-159.564;0;Bottom;Via1500
1196;;;112.505;-136.564;0;Bottom;Via2472
1197;;;236.504;-73.5636;0;Bottom;Via1833
1198;;;152.504;-136.564;0;Bottom;Via2062
1199;;;223.508;-98.5768;0;Bottom;Via2763
1200;;;152.504;-117.564;0;Bottom;Via2145
1201;;;276.504;-73.5636;0;Bottom;Via1656
1202;;;131.505;-73.5636;0;Bottom;Via2614
1203;1–5Watt;luxeon;88.9453;-135.377;-90;Top;U44
1204;;;278.504;-10.5637;0;Bottom;Via1561
1205;;;107.505;-9.56382;0;Bottom;Via2527
1206;;;254.505;-91.5641;0;Bottom;Via1409
1207;;;215.505;-52.5638;0;Bottom;Via1713
1208;;;44.5047;-154.564;0;Bottom;Via560
1209;;;194.505;-69.5637;0;Bottom;Via2269
1210;;;48.5047;-112.564;0;Bottom;Via593
1211;;;68.5046;-153.564;0;Bottom;Via742
1212;;;238.505;-8.56391;0;Bottom;Via1166
1213;;;109.505;-72.5637;0;Bottom;Via1993
1214;1–5Watt;luxeon;214.729;-9.73554;-90;Top;U112
1215;;;282.699;-41.292;0;Bottom;TXT3
1216;;;67.5047;-95.564;0;Bottom;Via848
1217;;;91.5046;-51.5639;0;Bottom;Via899
1218;;;47.5047;-50.5642;0;Bottom;Via624
1219;;;70.5047;-157.564;0;Bottom;Via860
1220;;;215.505;-94.5638;0;Bottom;Via1069
1221;;;274.503;-50.5639;0;Bottom;Via1857
1222;;;7.50468;-154.564;0;Bottom;Via19
1223;;;45.5049;-90.5641;0;Bottom;Via652
1224;;;2.50466;-73.5636;0;Bottom;Via168
1225;;;111.505;-9.56382;0;Bottom;Via2261
1226;;;89.5048;-133.564;0;Bottom;Via985
1227;;;236.504;-8.56391;0;Bottom;Via1765
1228;;;277.503;-116.564;0;Bottom;Via1575
1229;;;153.504;-133.564;0;Bottom;Via2357
1230;;;255.505;-27.564;0;Bottom;Via1128
1231;;;26.5046;-91.5638;0;Bottom;Via417
1232;;;194.505;-111.564;0;Bottom;Via2423
1233;;;170.505;-91.5638;0;Bottom;Via2453
1234;;;129.505;-6.5638;0;Bottom;Via2637
1235;;;276.504;-8.56391;0;Bottom;Via1822
1236;;;219.505;-121.564;0;Bottom;Via2761
1237;;;151.504;-53.564;0;Bottom;Via2447
1238;;;108.505;-50.5639;0;Bottom;Via2521
1239;;;237.504;-32.5638;0;Bottom;Via1646
1240;;;27.5045;-27.5637;0;Bottom;Via477
1241;;;3.50469;-72.5637;0;Bottom;Via159
1242;;;153.504;-91.5638;0;Bottom;Via2561
1243;1–5Watt;luxeon;46.6069;-51.6633;-90;Top;U23
1244;;;193.505;-154.564;0;Bottom;Via2152
1245;;;110.505;-92.564;0;Bottom;Via2690
1246;;;258.505;-74.5641;0;Bottom;Via1315
1247;1–5Watt;luxeon;46.6857;-72.506;-90;Top;U30
1248;;;255.505;-94.5641;0;Bottom;Via1389
1249;;;278.504;-136.564;0;Bottom;Via1365
1250;;;29.5046;-94.5638;0;Bottom;Via519
1251;;;66.5048;-138.564;0;Bottom;Via721
1252;;;48.5047;-9.5641;0;Bottom;Via615
1253;;;195.505;-93.5639;0;Bottom;Via2005
1254;;;236.504;-33.5637;0;Bottom;Via1477
1255;;;15.5753;-74.6404;0;Bottom;TXT2
1256;;;47.5047;-136.564;0;Bottom;Via580
1257;;;68.5046;-96.5639;0;Bottom;Via862
1258;;;278.504;-8.56391;0;Bottom;Via1502
1259;;;129.505;-157.564;0;Bottom;Via2314
1260;;;87.5047;-135.564;0;Bottom;Via1044
1261;;;182.505;-82.5638;0;Bottom;Hole37
1262;;;92.5048;-31.5636;0;Bottom;Via1026
1263;;;203.505;-124.564;0;Bottom;Hole31
1264;;;46.5048;-32.5641;0;Bottom;Via673
1265;;;238.505;-29.5638;0;Bottom;Via1759
1266;;;258.505;-72.564;0;Bottom;Via1560
1267;;;128.504;-133.564;0;Bottom;Via2367
1268;;;212.505;-114.564;0;Bottom;Via1157
1269;;;195.505;-30.5637;0;Bottom;Via1893
1270;;;216.505;-49.5637;0;Bottom;Via1629
1271;;;14.5047;-164.564;0;Bottom;Hole99
1272;;;6.50468;-138.564;0;Bottom;Via38
1273;;;280.503;-92.564;0;Bottom;Via1181
1274;;;154.505;-157.564;0;Bottom;Via1961
1275;;;28.5044;-137.564;0;Bottom;Via455
1276;;;129.505;-73.5636;0;Bottom;Via2411
1277;;;173.505;-27.5637;0;Bottom;Via2084
1278;;;132.504;-133.564;0;Bottom;Via2625
1279;;;149.504;-93.5639;0;Bottom;Via2442
1280;;;28.5044;-133.564;0;Bottom;Via435
1281;;;111.505;-49.5637;0;Bottom;Via2510
1282;;;255.505;-90.5641;0;Bottom;Via1301
1283;;;68.5046;-12.5638;0;Bottom;Via847
1284;;;45.5049;-48.5641;0;Bottom;Via601
1285;;;171.505;-136.564;0;Bottom;Via2550
1286;;;148.504;-134.564;0;Bottom;Via2149
1287;;;152.505;-153.564;0;Bottom;Via2712
1288;1–5Watt;luxeon;172.752;-30.5551;-90;Top;U110
1289;;;211.505;-94.5638;0;Bottom;Via1682
1290;;;228.505;-78.5639;0;Bottom;Via2733
1291;1;2512 [SMD];129.505;-169.764;-90;Top;R8
1292;;;129.505;-136.564;0;Bottom;Via2252
1293;;;87.5047;-156.564;0;Bottom;Via953
1294;;;196.505;-115.564;0;Bottom;Via2612
1295;;;65.5046;-133.564;0;Bottom;Via719
1296;;;257.505;-71.5641;0;Bottom;Via1736
1297;;;233.504;-51.5639;0;Bottom;Via1220
1298;;;276.504;-75.5637;0;Bottom;Via1491
1299;;;131.505;-117.564;0;Bottom;Via2291
1300;;;90.5047;-111.564;0;Bottom;Via1006
1301;;;279.504;-32.5638;0;Bottom;Via1787
1302;;;267.505;-103.564;0;Bottom;Hole4
1303;;;90.5047;-113.564;0;Bottom;Via1046
1304;;;67.5047;-116.564;0;Bottom;Via781
1305;;;161.549;-170.093;0;Bottom;TXT2
1306;;;4.50469;-73.5636;0;Bottom;Via155
1307;;;89.5048;-70.5636;0;Bottom;Via902
1308;;;279.504;-95.564;0;Bottom;Via1883
1309;;;3.50469;-137.564;0;Bottom;Via24
1310;;;150.505;-115.564;0;Bottom;Via1955
1311;;;193.505;-135.564;0;Bottom;Via1912
1312;;;49.5049;-136.564;0;Bottom;Via661
1313;;;26.5046;-11.5639;0;Bottom;Via517
1314;;;7.50468;-30.5637;0;Bottom;Via188
1315;;;108.505;-134.564;0;Bottom;Via2040
1316;;;195.505;-49.5637;0;Bottom;Via1997
1317;;;28.5044;-158.564;0;Bottom;Via419
1318;;;173.505;-96.5639;0;Bottom;Via2420
1319;;;254.505;-11.5642;0;Bottom;Via1281
1320;;;257.505;-12.5641;0;Bottom;Via1428
1321;;;46.5048;-158.564;0;Bottom;Via579
1322;;;132.504;-156.564;0;Bottom;Via2303
1323;;;152.505;-157.564;0;Bottom;Via2540
1324;;;107.505;-116.564;0;Bottom;Via2676
1325;;;191.505;-112.564;0;Bottom;Via2539
1326;;;257.505;-27.564;0;Bottom;Via1657
1327;;;236.504;-115.564;0;Bottom;Via1681
1328;;;193.505;-72.5637;0;Bottom;Via2154
1329;;;232.505;-29.5638;0;Bottom;Via1738
1330;;;25.5047;-75.5637;0;Bottom;Via495
1331;;;88.5049;-48.5638;0;Bottom;Via937
1332;;;172.505;-30.5637;0;Bottom;Via2364
1333;;;127.505;-155.564;0;Bottom;Via2587
1334;;;119.505;-19.5639;0;Bottom;Hole60
1335;1–5Watt;luxeon;193.372;-93.4108;-90;Top;U77
1336;;;275.504;-93.5639;0;Bottom;Via1377
1337;;;66.5048;-73.5636;0;Bottom;Via726
1338;;;23.5046;-113.564;0;Bottom;Via454
1339;;;275.504;-49.5637;0;Bottom;Via1229
1340;;;278.504;-90.5639;0;Bottom;Via1221
1341;;;279.504;-49.5637;0;Bottom;Via1803
1342;;;259.505;-157.564;0;Bottom;Via1623
1343;;;234.505;-153.564;0;Bottom;Via1056
1344;;;235.505;-156.564;0;Bottom;Via1851
1345;;;45.5049;-27.564;0;Bottom;Via636
1346;;;64.5047;-136.564;0;Bottom;Via874
1347;;;235.505;-158.564;0;Bottom;Via1557
1348;;;254.505;-51.5641;0;Bottom;Via1602
1349;1–5Watt;luxeon;256.566;-135.331;-90;Top;U105
1350;;;171.505;-134.564;0;Bottom;Via1930
1351;;;46.5048;-156.564;0;Bottom;Via705
1352;;;7.50468;-135.564;0;Bottom;Via32
1353;;;25.5047;-115.564;0;Bottom;Via510
1354;;;163.775;-31.7963;0;Bottom;Via2745
1355;;;253.505;-73.5639;0;Bottom;Via1620
1356;;;25.5047;-153.564;0;Bottom;Via387
1357;;;110.505;-54.5639;0;Bottom;Via2468
1358;;;254.505;-137.564;0;Bottom;Via1636
1359;;;108.505;-29.5638;0;Bottom;Via1987
1360;;;148.504;-50.5639;0;Bottom;Via2370
1361;;;150.505;-113.564;0;Bottom;Via2068
1362;;;64.5047;-134.564;0;Bottom;Via803
1363;;;236.504;-134.564;0;Bottom;Via1403
1364;;;107.505;-7.56371;0;Bottom;Via2222
1365;;;169.505;-94.5638;0;Bottom;Via2289
1366;;;191.505;-95.564;0;Bottom;Via2672
1367;;;131.505;-159.564;0;Bottom;Via2542
1368;;;150.505;-71.5638;0;Bottom;Via2729
1369;;;171.505;-117.564;0;Bottom;Via2515
1370;;;233.504;-154.564;0;Bottom;Via1344
1371;;;171.505;-73.5636;0;Bottom;Via2081
1372;;;216.505;-9.56382;0;Bottom;Via1644
1373;;;68.5046;-138.564;0;Bottom;Via812
1374;;;150.505;-27.5637;0;Bottom;Via2126
1375;;;255.505;-6.56408;0;Bottom;Via1718
1376;;;28.5044;-53.564;0;Bottom;Via473
1377;;;132.504;-53.564;0;Bottom;Via2177
1378;;;131.505;-69.5637;0;Bottom;Via2352
1379;;;77.5046;-124.564;0;Bottom;Hole79
1380;;;237.504;-158.564;0;Bottom;Via1118
1381;;;190.505;-29.5638;0;Bottom;Via2694
1382;1–5Watt;luxeon;88.7421;-72.5291;-90;Top;U40
1383;;;192.505;-155.564;0;Bottom;Via2424
1384;;;131.505;-136.564;0;Bottom;Via2602
1385;;;238.505;-115.564;0;Bottom;Via1373
1386;;;234.505;-12.5638;0;Bottom;Via1440
1387;;;6.50468;-10.5637;0;Bottom;Via187
1388;;;213.505;-27.5637;0;Bottom;Via1214
1389;;;108.505;-155.564;0;Bottom;Via2263
1390;;;91.5046;-9.56382;0;Bottom;Via951
1391;;;92.5048;-8.56391;0;Bottom;Via1033
1392;;;24.5045;-51.5639;0;Bottom;Via414
1393;;;49.5049;-73.5639;0;Bottom;Via599
1394;;;67.5047;-70.5636;0;Bottom;Via734
1395;;;256.505;-95.5643;0;Bottom;Via1196
1396;;;279.504;-7.56371;0;Bottom;Via1522
1397;1–5Watt;luxeon;256.575;-30.5322;-90;Top;U107
1398;;;66.5048;-6.5638;0;Bottom;Via875
1399;;;235.505;-32.5638;0;Bottom;Via1083
1400;;;8.50468;-134.564;0;Bottom;Via30
1401;;;7.50468;-51.5639;0;Bottom;Via134
1402;;;25.5047;-54.5639;0;Bottom;Via381
1403;;;154.504;-50.5639;0;Bottom;Via2457
1404;;;214.505;-9.56382;0;Bottom;Via1775
1405;;;212.505;-93.5639;0;Bottom;Via1641
1406;;;172.505;-91.5638;0;Bottom;Via1943
1407;;;45.5049;-113.564;0;Bottom;Via577
1408;;;110.505;-12.5638;0;Bottom;Via1977
1409;;;275.504;-114.564;0;Bottom;Via1307
1410;;;154.504;-113.564;0;Bottom;Via2682
1411;;;191.505;-32.5638;0;Bottom;Via2547
1412;;;48.5047;-116.564;0;Bottom;Via602
1413;;;129.505;-96.5639;0;Bottom;Via2318
1414;;;110.505;-31.5636;0;Bottom;Via2563
1415;;;49.5049;-50.5642;0;Bottom;Via642
1416;;;111.505;-95.564;0;Bottom;Via2164
1417;;;214.505;-70.5636;0;Bottom;Via1719
1418;;;196.505;-29.5638;0;Bottom;Via2724
1419;;;238.505;-73.5636;0;Bottom;Via1435
1420;1–5Watt;luxeon;151.532;-135.239;-90;Top;U52
1421;;;6.50468;-29.5638;0;Bottom;Via179
1422;;;150.505;-94.5638;0;Bottom;Via2279
1423;;;92.5048;-92.564;0;Bottom;Via942
1424;;;24.5045;-74.5638;0;Bottom;Via384
1425;;;213.505;-73.5636;0;Bottom;Via1191
1426;;;90.5047;-6.5638;0;Bottom;Via996
1427;;;27.5045;-136.564;0;Bottom;Via412
1428;;;259.505;-52.564;0;Bottom;Via1161
1429;;;64.5047;-29.5638;0;Bottom;Via733
1430;;;70.5047;-155.564;0;Bottom;Via758
1431;;;233.504;-133.564;0;Bottom;Via1538
1432;;;275.504;-137.564;0;Bottom;Via1346
1433;;;87.5047;-74.5638;0;Bottom;Via888
1434;;;257.505;-134.564;0;Bottom;Via1086
1435;;;212.505;-156.564;0;Bottom;Via1862
1436;;;65.5046;-53.564;0;Bottom;Via816
1437;;;6.50468;-50.5639;0;Bottom;Via167
1438;;;161.503;-168.298;0;Bottom;TXT2
1439;;;214.505;-135.564;0;Bottom;Via1372
1440;;;110.505;-117.564;0;Bottom;Via1904
1441;;;191.505;-53.564;0;Bottom;Via2467
1442;;;6.50468;-117.564;0;Bottom;Via50
1443;;;25.5047;-92.564;0;Bottom;Via536
1444;;;26.5046;-133.564;0;Bottom;Via481
1445;;;44.5047;-137.564;0;Bottom;Via567
1446;;;174.504;-70.5636;0;Bottom;Via1994
1447;;;131.505;-31.5636;0;Bottom;Via2427
1448;;;131.505;-96.5639;0;Bottom;Via2097
1449;;;194.505;-8.56391;0;Bottom;Via2658
1450;;;110.505;-138.564;0;Bottom;Via2465
1451;;;212.505;-53.564;0;Bottom;Via1188
1452;;;128.504;-32.5638;0;Bottom;Via2531
1453;;;132.504;-74.5638;0;Bottom;Via2329
1454;;;171.505;-90.5639;0;Bottom;Via2237
1455;1–5Watt;luxeon;256.363;-72.4831;-90;Top;U104
1456;;;99.5047;-103.564;0;Bottom;Hole73
1457;;;173.505;-113.564;0;Bottom;Via2559
1458;;;43.5048;-134.564;0;Bottom;Via635
1459;;;44.5047;-95.5643;0;Bottom;Via695
1460;;;170.505;-51.5639;0;Bottom;Via2159
1461;;;127.505;-157.564;0;Bottom;Via2727
1462;1–5Watt;luxeon;109.765;-135.285;-90;Top;U39
1463;;;151.504;-28.5636;0;Bottom;Via2366
1464;;;232.505;-52.5638;0;Bottom;Via1812
1465;;;235.505;-154.564;0;Bottom;Via1581
1466;;;140.505;-19.5639;0;Bottom;Hole52
1467;;;89.5048;-116.564;0;Bottom;Via949
1468;;;217.505;-155.564;0;Bottom;Via1129
1469;;;89.5048;-32.5638;0;Bottom;Via1009
1470;;;112.505;-52.5638;0;Bottom;Via2622
1471;;;8.50468;-92.564;0;Bottom;Via75
1472;;;65.5046;-116.564;0;Bottom;Via763
1473;;;29.5046;-115.564;0;Bottom;Via436
1474;;;216.505;-116.564;0;Bottom;Via1298
1475;;;235.505;-51.5639;0;Bottom;Via1865
1476;;;88.5049;-90.5639;0;Bottom;Via988
1477;;;49.5049;-113.564;0;Bottom;Via684
1478;;;68.5046;-117.564;0;Bottom;Via839
1479;;;238.505;-10.5637;0;Bottom;Via1548
1480;;;88.5049;-113.564;0;Bottom;Via913
1481;;;131.505;-157.564;0;Bottom;Via2412
1482;;;274.503;-31.5636;0;Bottom;Via1364
1483;;;236.504;-29.5638;0;Bottom;Via1434
1484;;;5.50468;-135.564;0;Bottom;Via43
1485;;;24.5045;-49.5637;0;Bottom;Via508
1486;;;193.505;-9.56382;0;Bottom;Via2169
1487;;;24.5045;-95.564;0;Bottom;Via527
1488;;;236.504;-94.5638;0;Bottom;Via1264
1489;;;109.505;-135.564;0;Bottom;Via2087
1490;;;172.505;-9.56382;0;Bottom;Via2080
1491;;;253.505;-94.5641;0;Bottom;Via1189
1492;;;166.775;-20.7961;0;Bottom;Via2741
1493;;;129.505;-12.5638;0;Bottom;Via2241
1494;;;191.505;-11.5639;0;Bottom;Via2014
1495;;;150.505;-75.5637;0;Bottom;Via2331
1496;;;203.505;-164.564;0;Bottom;Hole27
1497;;;214.505;-49.5637;0;Bottom;Via1863
1498;;;153.504;-32.5638;0;Bottom;Via2553
1499;;;148.504;-92.564;0;Bottom;Via2687
1500;;;46.5048;-154.564;0;Bottom;Via659
1501;;;191.505;-91.5638;0;Bottom;Via2504
1502;;;3.50469;-91.5638;0;Bottom;Via76
1503;1;2512 [SMD];4.50463;-169.764;-90;Top;R14
1504;;;277.503;-137.564;0;Bottom;Via1592
1505;;;86.5047;-31.5636;0;Bottom;Via963
1506;;;152.504;-94.5638;0;Bottom;Via1920
1507;;;235.505;-30.5637;0;Bottom;Via1732
1508;;;171.505;-31.5636;0;Bottom;Via2619
1509;;;237.504;-137.564;0;Bottom;Via1148
1510;1–5Watt;luxeon;172.461;-51.6633;-90;Top;U84
1511;;;5.50468;-9.56382;0;Bottom;Via192
1512;;;4.50469;-27.5637;0;Bottom;Via212
1513;;;236.504;-52.5638;0;Bottom;Via1466
1514;;;255.505;-134.564;0;Bottom;Via1239
1515;;;28.5044;-116.564;0;Bottom;Via434
1516;;;46.5048;-137.564;0;Bottom;Via647
1517;;;213.505;-12.5638;0;Bottom;Via1072
1518;;;68.5046;-33.5637;0;Bottom;Via786
1519;;;275.504;-158.564;0;Bottom;Via1526
1520;;;234.505;-69.5637;0;Bottom;Via1313
1521;;;88.5049;-52.5638;0;Bottom;Via907
1522;;;151.505;-154.564;0;Bottom;Via2392
1523;;;129.505;-75.5637;0;Bottom;Via2125
1524;1;2512 [SMD];66.5047;-169.764;-90;Top;R11
1525;;;64.5047;-157.564;0;Bottom;Via840
1526;;;3.50469;-154.564;0;Bottom;Via17
1527;;;171.505;-138.564;0;Bottom;Via2209
1528;;;56.5047;-19.5639;0;Bottom;Hole84
1529;;;274.503;-92.564;0;Bottom;Via1277
1530;;;110.505;-157.564;0;Bottom;Via2438
1531;;;216.505;-133.564;0;Bottom;Via1456
1532;;;194.505;-75.5637;0;Bottom;Via2063
1533;;;46.5048;-70.5639;0;Bottom;Via566
1534;;;253.505;-92.5642;0;Bottom;Via1782
