*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_0
*Date=17:29:52
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
1017;;;14.2437;-165.37;0;Bottom;Via17
1018;;;98.2436;-60.3701;0;Bottom;Via1012
1019;;;266.244;-64.3708;0;Bottom;Via1540
1020;;;289.244;-167.37;0;Bottom;Via1079
1021;;;81.2436;-21.3703;0;Bottom;Via794
1022;;;144.244;-21.3703;0;Bottom;Via2242
1023;;;54.2439;-40.3705;0;Bottom;Via565
1024;;;248.243;-148.371;0;Bottom;Via1148
1025;;;263.244;-168.371;0;Bottom;Via1312
1026;;;266.244;-169.371;0;Bottom;Via1378
1027;;;245.244;-126.37;0;Bottom;Via1767
1028;;;223.244;-144.37;0;Bottom;Via1810
1029;;;226.244;-107.37;0;Bottom;Via1685
1030;;;139.244;-146.371;0;Bottom;Via2481
1031;;;284.244;-82.3703;0;Bottom;Via1617
1032;;;246.244;-106.371;0;Bottom;Via1289
1033;;;120.244;-43.3704;0;Bottom;Via2681
1034;1–5Watt;luxeon;78.4472;-146.068;-90;Bottom;U21
1035;;;122.244;-60.3703;0;Bottom;Via2510
1036;;;81.2436;-166.37;0;Bottom;Via758
1037;1–5Watt;luxeon;99.4946;-104.332;-90;Bottom;U42
1038;;;205.244;-147.37;0;Bottom;Via2606
1039;;;34.2437;-40.3702;0;Bottom;Via397
1040;;;75.2436;-40.3703;0;Bottom;Via733
1041;;;122.244;-167.371;0;Bottom;Via1932
1042;;;181.244;-21.3703;0;Bottom;Via2011
1043;;;55.2438;-83.3705;0;Bottom;Via662
1044;;;161.244;-169.371;0;Bottom;Via2206
1045;;;58.2438;-170.371;0;Bottom;Via686
1046;;;98.2436;-102.37;0;Bottom;Via944
1047;;;34.2437;-21.3701;0;Bottom;Via461
1048;;;102.244;-104.37;0;Bottom;Via1011
1049;;;228.244;-166.37;0;Bottom;Via1129
1050;;;205.244;-101.37;0;Bottom;Via2070
1051;;;183.244;-61.3705;0;Bottom;Via2166
1052;;;57.2439;-41.3705;0;Bottom;Via572
1053;;;180.244;-22.3705;0;Bottom;Via2210
1054;;;245.244;-23.3704;0;Bottom;Via1440
1055;;;227.244;-20.3703;0;Bottom;Via1644
1056;;;225.244;-127.37;0;Bottom;Via1730
1057;;;290.244;-147.37;0;Bottom;Via1546
1058;;;285.244;-39.3701;0;Bottom;Via1572
1059;;;163.244;-148.371;0;Bottom;Via2618
1060;;;78.2436;-43.3703;0;Bottom;Via841
1061;;;161.244;-167.371;0;Bottom;Via2686
1062;;;79.2435;-40.3703;0;Bottom;Via877
1063;1–5Watt;luxeon;204.31;-41.27;-90;Bottom;U103
1064;;;263.244;-126.37;0;Bottom;Via1583
1065;;;225.244;-62.3704;0;Bottom;Via1192
1066;;;15.2437;-59.3703;0;Bottom;Via147
1067;;;285.244;-102.37;0;Bottom;Via1406
1068;;;185.244;-82.3704;0;Bottom;Via2369
1069;;;266.244;-39.3704;0;Bottom;Via1104
1070;1–5Watt;luxeon;36.3975;-62.4241;-90;Bottom;U13
1071;;;140.244;-42.3702;0;Bottom;Via2435
1072;;;184.244;-106.371;0;Bottom;Via2505
1073;;;77.2437;-63.3703;0;Bottom;Via739
1074;;;245.244;-170.37;0;Bottom;Via1270
1075;;;17.2437;-149.37;0;Bottom;Via38
1076;;;246.244;-167.37;0;Bottom;Via1851
1077;;;36.2438;-149.37;0;Bottom;Via385
1078;;;160.244;-126.371;0;Bottom;Via1955
1079;1–5Watt;luxeon;267.226;-125.295;-90;Bottom;U85
1080;;;57.2439;-144.371;0;Bottom;Via649
1081;;;224.244;-38.3702;0;Bottom;Via1214
1082;;;120.244;-167.371;0;Bottom;Via2132
1083;;;163.244;-167.371;0;Bottom;Via2233
1084;;;99.2438;-23.3703;0;Bottom;Via914
1085;;;38.2436;-166.37;0;Bottom;Via443
1086;;;16.2437;-39.3702;0;Bottom;Via207
1087;;;36.2438;-126.37;0;Bottom;Via510
1088;;;15.2437;-107.37;0;Bottom;Via83
1089;;;101.244;-23.3703;0;Bottom;Via1015
1090;;;55.2438;-20.3706;0;Bottom;Via605
1091;;;203.244;-59.3704;0;Bottom;Via2006
1092;;;162.244;-63.3706;0;Bottom;Via2098
1093;;;60.2439;-105.371;0;Bottom;Via687
1094;;;55.2438;-144.371;0;Bottom;Via551
1095;;;247.244;-61.3704;0;Bottom;Via1794
1096;;;244.244;-18.3702;0;Bottom;Via1566
1097;;;245.244;-128.37;0;Bottom;Via1679
1098;;;54.2439;-82.3706;0;Bottom;Via681
1099;;;161.244;-18.3706;0;Bottom;Via2324
1100;;;222.244;-145.371;0;Bottom;Via1097
1101;;;244.244;-62.3704;0;Bottom;Via1220
1102;;;225.244;-169.37;0;Bottom;Via1744
1103;;;121.244;-145.371;0;Bottom;Via2500
1104;;;80.2434;-123.37;0;Bottom;Via761
1105;;;163.244;-64.3708;0;Bottom;Via2560
1106;;;78.2436;-165.37;0;Bottom;Via827
1107;;;17.2437;-124.37;0;Bottom;Via49
1108;;;264.244;-146.371;0;Bottom;Via1169
1109;;;184.244;-127.37;0;Bottom;Via2346
1110;;;121.244;-44.3703;0;Bottom;Via2428
1111;;;123.244;-63.3704;0;Bottom;Via2622
1112;;;163.244;-60.3706;0;Bottom;Via2723
1113;;;246.244;-165.37;0;Bottom;Via1581
1114;;;288.244;-61.3704;0;Bottom;Via1280
1115;;;18.2437;-22.3705;0;Bottom;Via172
1116;;;222.244;-21.3702;0;Bottom;Via1445
1117;;;98.2436;-165.37;0;Bottom;Via896
1118;;;139.244;-18.3703;0;Bottom;Via2264
1119;;;40.2437;-147.37;0;Bottom;Via493
1120;;;287.244;-123.37;0;Bottom;Via1539
1121;1–5Watt;luxeon;246.154;-83.244;-90;Bottom;U102
1122;;;6.24371;-157.37;0;Bottom;Pad2
1123;;;181.244;-164.37;0;Bottom;Via2088
1124;;;203.244;-84.3702;0;Bottom;Via2161
1125;;;15.2437;-80.3702;0;Bottom;Via170
1126;;;39.2435;-123.37;0;Bottom;Via425
1127;;;60.2439;-126.37;0;Bottom;Via604
1128;;;57.2439;-20.3706;0;Bottom;Via646
1129;;;202.244;-146.371;0;Bottom;Via2008
1130;;;159.244;-146.371;0;Bottom;Via2247
1131;;;98.2436;-64.3704;0;Bottom;Via984
1132;;;244.244;-102.37;0;Bottom;Via1828
1133;;;204.244;-146.371;0;Bottom;Via1912
1134;;;56.244;-40.3705;0;Bottom;Via630
1135;;;244.244;-125.37;0;Bottom;Via1219
1136;;;205.244;-170.37;0;Bottom;Via2321
1137;;;101.244;-42.37;0;Bottom;Via961
1138;;;288.244;-149.37;0;Bottom;Via1100
1139;;;224.244;-65.3704;0;Bottom;Via1147
1140;;;265.244;-80.3705;0;Bottom;Via1673
1141;;;163.244;-123.371;0;Bottom;Via1982
1142;;;117.244;-126.37;0;Bottom;Via2492
1143;;;75.2436;-42.3702;0;Bottom;Via795
1144;;;54.2439;-147.371;0;Bottom;Via706
1145;;;201.244;-40.3704;0;Bottom;Via2694
1146;1–5Watt;luxeon;15.7756;-83.3584;-90;Bottom;U5
1147;;;285.244;-62.3704;0;Bottom;Via1251
1148;;;15.2437;-143.37;0;Bottom;Via41
1149;;;226.244;-149.37;0;Bottom;Via1331
1150;;;180.244;-85.3704;0;Bottom;Via2555
1151;;;80.2434;-102.37;0;Bottom;Via823
1152;;;139.244;-169.37;0;Bottom;Via2628
1153;;;80.2434;-85.3704;0;Bottom;Via880
1154;;;37.2437;-144.37;0;Bottom;Via481
1155;;;17.2437;-128.37;0;Bottom;Via50
1156;1–5Watt;luxeon;183.2;-62.47;-90;Bottom;U84
1157;;;289.244;-81.3701;0;Bottom;Via1608
1158;;;264.244;-102.371;0;Bottom;Via1409
1159;;;19.2437;-21.3703;0;Bottom;Via185
1160;;;224.244;-21.3702;0;Bottom;Via1483
1161;;;18.2437;-102.37;0;Bottom;Via84
1162;;;122.244;-123.37;0;Bottom;Via2450
1163;;;36.2438;-166.37;0;Bottom;Via423
1164;;;267.244;-21.3705;0;Bottom;Via1891
1165;;;162.244;-38.3705;0;Bottom;Via2409
1166;;;181.244;-80.3703;0;Bottom;Via2131
1167;;;204.244;-167.37;0;Bottom;Via2198
1168;;;17.2437;-84.3701;0;Bottom;Via157
1169;;;162.244;-61.3708;0;Bottom;Via2301
1170;;;55.2438;-127.371;0;Bottom;Via595
1171;;;286.244;-168.37;0;Bottom;Via1207
1172;;;228.244;-40.3703;0;Bottom;Via1203
1173;;;268.244;-41.3705;0;Bottom;Via1711
1174;;;138.244;-63.3704;0;Bottom;Via2039
1175;;;204.244;-85.3704;0;Bottom;Via2103
1176;;;76.2435;-104.37;0;Bottom;Via778
1177;;;139.244;-167.37;0;Bottom;Via2347
1178;;;121.244;-128.37;0;Bottom;Via1904
1179;;;57.2439;-165.371;0;Bottom;Via659
1180;;;144.244;-126.37;0;Bottom;Via1945
1181;;;142.244;-126.37;0;Bottom;Via2620
1182;;;75.2436;-147.37;0;Bottom;Via874
1183;;;202.244;-20.3704;0;Bottom;Via2688
1184;;;102.244;-148.37;0;Bottom;Via959
1185;;;222.244;-126.37;0;Bottom;Via1475
1186;;;100.244;-85.3702;0;Bottom;Via1019
1187;;;266.244;-18.3705;0;Bottom;Via1510
1188;;;286.244;-143.37;0;Bottom;Via1102
1189;;;286.244;-105.37;0;Bottom;Via1601
1190;1–5Watt;luxeon;162.285;-167.042;-90;Bottom;U63
1191;;;289.244;-64.3705;0;Bottom;Via1300
1192;;;78.2436;-20.3704;0;Bottom;Via814
1193;;;39.2435;-62.3703;0;Bottom;Via395
1194;;;37.2437;-64.3704;0;Bottom;Via470
1195;;;14.2437;-106.371;0;Bottom;Via74
1196;;;284.244;-166.37;0;Bottom;Via1348
1197;;;244.244;-39.3701;0;Bottom;Via1398
1198;;;98.2436;-167.37;0;Bottom;Via953
1199;;;290.244;-40.3703;0;Bottom;Via1837
1200;;;143.243;-104.37;0;Bottom;Via2430
1201;;;246.244;-83.3702;0;Bottom;Via1700
1202;;;202.244;-85.3704;0;Bottom;Via2490
1203;;;15.2437;-23.3704;0;Bottom;Via202
1204;;;35.2436;-106.37;0;Bottom;Via527
1205;;;101.244;-59.3702;0;Bottom;Via909
1206;;;162.244;-170.371;0;Bottom;Via2524
1207;;;158.244;-21.3706;0;Bottom;Via2585
1208;;;18.2437;-64.3704;0;Bottom;Via130
1209;;;139.244;-102.37;0;Bottom;Via2298
1210;;;60.2439;-166.371;0;Bottom;Via590
1211;;;119.244;-126.37;0;Bottom;Via1947
1212;;;288.244;-63.3703;0;Bottom;Via1197
1213;;;123.244;-105.37;0;Bottom;Via2015
1214;;;264.244;-39.3704;0;Bottom;Via1114
1215;;;103.244;-147.37;0;Bottom;Via997
1216;;;79.2435;-124.37;0;Bottom;Via878
1217;;;60.2439;-82.3706;0;Bottom;Via666
1218;;;205.244;-61.3705;0;Bottom;Via2094
1219;;;226.244;-17.3703;0;Bottom;Via1360
1220;;;140.244;-101.37;0;Bottom;Via2153
1221;;;139.244;-62.3704;0;Bottom;Via2243
1222;;;143.243;-85.3704;0;Bottom;Via2329
1223;;;101.244;-21.3701;0;Bottom;Via943
1224;;;80.2434;-64.3705;0;Bottom;Via809
1225;;;225.244;-102.37;0;Bottom;Via1465
1226;;;269.244;-147.371;0;Bottom;Via1698
1227;;;288.244;-145.371;0;Bottom;Via1760
1228;;;246.244;-22.3704;0;Bottom;Via1381
1229;;;289.244;-18.3702;0;Bottom;Via1522
1230;;;98.2436;-127.37;0;Bottom;Via931
1231;;;226.244;-101.37;0;Bottom;Via1829
1232;;;203.244;-65.3705;0;Bottom;Via2417
1233;;;207.244;-168.37;0;Bottom;Via2579
1234;;;144.244;-105.37;0;Bottom;Via2640
1235;;;35.2436;-43.3702;0;Bottom;Via452
1236;;;35.2436;-125.37;0;Bottom;Via520
1237;1–5Watt;luxeon;183.49;-41.3617;-90;Bottom;U110
1238;;;180.244;-125.37;0;Bottom;Via2479
1239;1–5Watt;luxeon;57.549;-125.317;-90;Bottom;U20
1240;;;163.244;-43.3707;0;Bottom;Via2553
1241;;;159.244;-20.3707;0;Bottom;Via2714
1242;;;286.244;-38.3702;0;Bottom;Via1847
1243;;;40.2437;-145.37;0;Bottom;Via382
1244;;;58.2438;-38.3704;0;Bottom;Via645
1245;;;121.244;-143.371;0;Bottom;Via1960
1246;;;121.244;-38.3703;0;Bottom;Via2136
1247;;;204.244;-39.3702;0;Bottom;Via2239
1248;;;75.2436;-124.37;0;Bottom;Via790
1249;;;101.244;-103.37;0;Bottom;Via1005
1250;;;78.2436;-106.371;0;Bottom;Via848
1251;;;184.244;-83.3703;0;Bottom;Via2024
1252;;;248.243;-81.3701;0;Bottom;Via1635
1253;;;183.244;-168.371;0;Bottom;Via2059
1254;;;243.244;-145.371;0;Bottom;Via1471
1255;;;227.244;-102.37;0;Bottom;Via1066
1256;;;79.2435;-168.37;0;Bottom;Via732
1257;;;264.244;-144.371;0;Bottom;Via1819
1258;;;264.244;-85.3706;0;Bottom;Via1667
1259;;;285.244;-125.37;0;Bottom;Via1307
1260;;;265.244;-168.371;0;Bottom;Via1374
1261;;;38.2436;-170.37;0;Bottom;Via518
1262;;;140.244;-168.37;0;Bottom;Via2314
1263;1–5Watt;luxeon;225.348;-104.332;-90;Bottom;U111
1264;;;162.244;-168.371;0;Bottom;Via2540
1265;;;201.244;-126.37;0;Bottom;Via2599
1266;;;36.2438;-168.37;0;Bottom;Via441
1267;;;99.2438;-145.37;0;Bottom;Via930
1268;;;122.244;-146.371;0;Bottom;Via2399
1269;;;185.244;-147.37;0;Bottom;Via2469
1270;;;138.244;-19.3705;0;Bottom;Via2667
1271;;;164.244;-166.371;0;Bottom;Via2699
1272;;;101.244;-147.37;0;Bottom;Via916
1273;;;39.2435;-85.3702;0;Bottom;Via544
1274;;;38.2436;-19.3703;0;Bottom;Via388
1275;;;120.244;-22.3705;0;Bottom;Via2056
1276;;;139.244;-64.3706;0;Bottom;Via2163
1277;;;14.2437;-81.3701;0;Bottom;Via139
1278;;;203.244;-40.3704;0;Bottom;Via2213
1279;;;55.2438;-106.371;0;Bottom;Via695
1280;;;75.2436;-103.371;0;Bottom;Via780
1281;;;79.2435;-126.37;0;Bottom;Via729
1282;;;121.244;-59.3704;0;Bottom;Via1999
1283;;;268.244;-144.371;0;Bottom;Via1370
1284;;;227.244;-146.37;0;Bottom;Via1436
1285;;;243.244;-168.37;0;Bottom;Via1054
1286;;;244.244;-106.371;0;Bottom;Via1246
1287;;;102.244;-102.37;0;Bottom;Via991
1288;;;76.2435;-125.37;0;Bottom;Via856
1289;;;289.244;-148.371;0;Bottom;Via1793
1290;;;140.244;-19.3705;0;Bottom;Via1963
1291;;;58.2438;-84.3704;0;Bottom;Via631
1292;;;16.2437;-148.37;0;Bottom;Via27
1293;;;244.244;-167.37;0;Bottom;Via1302
1294;;;37.2437;-125.37;0;Bottom;Via500
1295;;;140.244;-126.37;0;Bottom;Via2305
1296;;;248.243;-43.3703;0;Bottom;Via1646
1297;;;183.244;-82.3704;0;Bottom;Via2019
1298;;;287.244;-41.3702;0;Bottom;Via1155
1299;;;228.244;-82.3703;0;Bottom;Via1740
1300;;;181.244;-38.3703;0;Bottom;Via2513
1301;;;247.244;-164.37;0;Bottom;Via1781
1302;1–5Watt;luxeon;162.271;-146.045;-90;Bottom;U52
1303;;;183.244;-122.37;0;Bottom;Via2594
1304;;;141.244;-85.3704;0;Bottom;Via2657
1305;;;37.2437;-43.3702;0;Bottom;Via505
1306;;;40.2437;-40.3702;0;Bottom;Via543
1307;;;203.244;-147.37;0;Bottom;Via2499
1308;;;35.2436;-148.37;0;Bottom;Via399
1309;;;142.244;-143.371;0;Bottom;Via2374
1310;;;18.2437;-60.3702;0;Bottom;Via156
1311;;;227.244;-43.3703;0;Bottom;Via1119
1312;;;57.2439;-146.371;0;Bottom;Via715
1313;;;99.2438;-63.3702;0;Bottom;Via907
1314;;;142.244;-42.3702;0;Bottom;Via2427
1315;;;57.2439;-60.3705;0;Bottom;Via575
1316;;;181.244;-170.371;0;Bottom;Via2130
1317;;;266.244;-22.3707;0;Bottom;Via1362
1318;;;103.244;-124.37;0;Bottom;Via1020
1319;;;223.244;-41.3702;0;Bottom;Via1562
1320;;;158.244;-124.371;0;Bottom;Via2197
1321;;;15.2437;-44.3703;0;Bottom;Via177
1322;;;120.244;-125.37;0;Bottom;Via2262
1323;;;140.244;-80.3703;0;Bottom;Via2311
1324;;;76.2435;-18.3703;0;Bottom;Via768
1325;;;183.244;-103.371;0;Bottom;Via1909
1326;;;75.2436;-82.3704;0;Bottom;Via849
1327;;;15.2437;-126.37;0;Bottom;Via64
1328;;;225.244;-104.37;0;Bottom;Via1717
1329;;;185.244;-40.3704;0;Bottom;Via2109
1330;;;164.244;-105.371;0;Bottom;Via2158
1331;;;290.244;-82.3703;0;Bottom;Via1430
1332;;;75.2436;-21.3703;0;Bottom;Via797
1333;;;118.244;-22.3705;0;Bottom;Via1946
1334;;;183.244;-21.3703;0;Bottom;Via1992
1335;;;56.244;-122.37;0;Bottom;Via628
1336;1–5Watt;luxeon;204.301;-146.068;-90;Bottom;U81
1337;;;205.244;-19.3705;0;Bottom;Via2658
1338;1–5Watt;luxeon;36.6886;-41.3159;-90;Bottom;U12
1339;;;245.244;-149.37;0;Bottom;Via1816
1340;;;224.244;-17.3703;0;Bottom;Via1613
1341;1–5Watt;luxeon;161.989;-62.3551;-90;Bottom;U38
1342;;;223.244;-165.37;0;Bottom;Via1260
1343;1–5Watt;luxeon;120.314;-104.24;-90;Bottom;U56
1344;;;39.2435;-127.37;0;Bottom;Via434
1345;;;34.2437;-126.37;0;Bottom;Via469
1346;;;16.2437;-102.37;0;Bottom;Via68
1347;;;60.2439;-40.3705;0;Bottom;Via711
1348;;;224.244;-105.37;0;Bottom;Via1671
1349;;;224.244;-61.3704;0;Bottom;Via1727
1350;;;185.244;-166.371;0;Bottom;Via2394
1351;;;206.244;-81.3702;0;Bottom;Via2491
1352;;;15.2437;-42.3702;0;Bottom;Via197
1353;;;98.2436;-146.37;0;Bottom;Via1044
1354;;;18.2437;-39.3702;0;Bottom;Via171
1355;;;249.244;-82.3703;0;Bottom;Via1878
1356;;;163.244;-127.371;0;Bottom;Via2276
1357;;;102.244;-62.3703;0;Bottom;Via899
1358;;;77.2437;-17.3703;0;Bottom;Via875
1359;1–5Watt;luxeon;141.382;-20.4959;-90;Bottom;U33
1360;;;161.244;-146.371;0;Bottom;Via2565
1361;;;122.244;-43.3704;0;Bottom;Via2627
1362;;;101.244;-149.37;0;Bottom;Via980
1363;;;286.244;-86.3703;0;Bottom;Via1491
1364;;;224.244;-168.37;0;Bottom;Via1553
1365;;;226.244;-105.37;0;Bottom;Via1069
1366;1–5Watt;luxeon;120.434;-20.4502;-90;Bottom;U62
1367;1–5Watt;luxeon;78.3682;-125.226;-90;Bottom;U17
1368;;;206.244;-60.3703;0;Bottom;Via1997
1369;;;228.244;-42.3701;0;Bottom;Via1175
1370;;;160.244;-124.371;0;Bottom;Via2068
1371;;;207.244;-124.37;0;Bottom;Via2356
1372;;;246.244;-104.37;0;Bottom;Via1074
1373;;;77.2437;-105.37;0;Bottom;Via864
1374;;;160.244;-42.3705;0;Bottom;Via1922
1375;;;54.2439;-61.3707;0;Bottom;Via619
1376;;;226.244;-86.3703;0;Bottom;Via1243
1377;;;245.244;-143.37;0;Bottom;Via1257
1378;;;183.244;-40.3704;0;Bottom;Via2133
1379;;;268.244;-104.371;0;Bottom;Via1317
1380;;;181.244;-168.371;0;Bottom;Via2218
1381;;;77.2437;-122.37;0;Bottom;Via796
1382;;;78.2436;-148.371;0;Bottom;Via815
1383;;;286.244;-128.37;0;Bottom;Via1746
1384;;;245.244;-145.371;0;Bottom;Via1593
1385;;;224.244;-128.37;0;Bottom;Via1407
1386;;;38.2436;-21.3701;0;Bottom;Via439
1387;;;17.2437;-42.3702;0;Bottom;Via199
1388;;;15.2437;-103.371;0;Bottom;Via81
1389;;;56.244;-17.3706;0;Bottom;Via707
1390;;;268.244;-125.371;0;Bottom;Via1805
1391;;;102.244;-81.37;0;Bottom;Via905
1392;;;117.244;-145.371;0;Bottom;Via2400
1393;;;181.244;-42.3702;0;Bottom;Via2619
1394;;;158.244;-103.371;0;Bottom;Via2687
1395;;;36.2438;-38.3701;0;Bottom;Via468
1396;;;97.2437;-145.37;0;Bottom;Via971
1397;;;103.244;-63.3702;0;Bottom;Via1036
1398;1–5Watt;luxeon;120.517;-167.088;-90;Bottom;U37
1399;220;2010 [SMD];15.2437;-5.5704;-90;Bottom;R14
1400;1–5Watt;luxeon;246.366;-41.2931;-90;Bottom;U101
1401;;;161.244;-64.3708;0;Bottom;Via2447
1402;;;207.244;-166.37;0;Bottom;Via2543
1403;;;183.244;-65.3705;0;Bottom;Via2267
1404;;;184.244;-102.37;0;Bottom;Via1918
1405;;;142.244;-65.3705;0;Bottom;Via1974
1406;;;244.244;-85.3703;0;Bottom;Via1152
1407;;;55.2438;-167.371;0;Bottom;Via617
1408;;;121.244;-166.371;0;Bottom;Via2228
1409;;;263.244;-42.3704;0;Bottom;Via1059
1410;;;243.244;-124.37;0;Bottom;Via1516
1411;1–5Watt;luxeon;15.6966;-62.5158;-90;Bottom;U4
1412;;;78.2436;-64.3705;0;Bottom;Via806
1413;;;243.244;-61.3704;0;Bottom;Via1609
1414;;;17.2437;-147.37;0;Bottom;Via25
1415;;;204.244;-43.3704;0;Bottom;Via2053
1416;;;244.244;-20.3703;0;Bottom;Via1258
1417;;;13.2437;-147.37;0;Bottom;Via42
1418;;;158.244;-145.371;0;Bottom;Via2149
1419;;;268.244;-165.371;0;Bottom;Via1469
1420;;;226.244;-147.37;0;Bottom;Via1528
1421;;;265.244;-23.3706;0;Bottom;Via1077
1422;;;80.2434;-169.37;0;Bottom;Via755
1423;;;227.244;-62.3704;0;Bottom;Via1662
1424;;;56.244;-170.371;0;Bottom;Via588
1425;;;13.2437;-126.37;0;Bottom;Via65
1426;;;224.244;-63.3703;0;Bottom;Via1355
1427;;;223.244;-85.3703;0;Bottom;Via1379
1428;;;13.2437;-21.3703;0;Bottom;Via186
1429;;;222.244;-84.3701;0;Bottom;Via1824
1430;;;18.2437;-62.3703;0;Bottom;Via134
1431;;;141.244;-104.37;0;Bottom;Via2548
1432;;;181.244;-63.3704;0;Bottom;Via2615
1433;;;34.2437;-103.37;0;Bottom;Via444
1434;;;37.2437;-20.3702;0;Bottom;Via478
1435;;;101.244;-82.3702;0;Bottom;Via934
1436;;;163.244;-104.371;0;Bottom;Via2415
1437;;;139.244;-39.3702;0;Bottom;Via2476
1438;;;119.244;-86.3703;0;Bottom;Via1944
1439;;;203.244;-170.37;0;Bottom;Via2675
1440;;;99.2438;-80.3701;0;Bottom;Via1029
1441;;;158.244;-105.371;0;Bottom;Via2265
1442;;;99.2438;-38.3701;0;Bottom;Via972
1443;;;180.244;-18.3703;0;Bottom;Via2421
1444;;;203.244;-19.3705;0;Bottom;Via2111
1445;;;205.244;-164.37;0;Bottom;Via2174
1446;;;185.244;-126.37;0;Bottom;Via2336
1447;;;59.2437;-43.3706;0;Bottom;Via633
1448;;;207.244;-84.3702;0;Bottom;Via2258
1449;;;80.2434;-81.3702;0;Bottom;Via737
1450;;;75.2436;-105.37;0;Bottom;Via821
1451;;;15.2437;-122.37;0;Bottom;Via46
1452;;;267.244;-65.3707;0;Bottom;Via1632
1453;;;15.2437;-168.37;0;Bottom;Via5
1454;;;141.244;-20.3704;0;Bottom;Via2048
1455;;;286.244;-17.3703;0;Bottom;Via1382
1456;;;265.244;-82.3706;0;Bottom;Via1442
1457;;;162.244;-166.371;0;Bottom;Via2353
1458;;;228.244;-145.371;0;Bottom;Via1087
1459;;;284.244;-63.3703;0;Bottom;Via1290
1460;;;18.2437;-165.37;0;Bottom;Via19
1461;;;284.244;-21.3702;0;Bottom;Via1338
1462;;;287.244;-18.3702;0;Bottom;Via1527
1463;;;34.2437;-19.3703;0;Bottom;Via531
1464;;;16.2437;-83.3702;0;Bottom;Via161
1465;;;228.244;-168.37;0;Bottom;Via1235
1466;;;248.243;-123.37;0;Bottom;Via1757
1467;;;222.244;-42.3701;0;Bottom;Via1183
1468;;;247.244;-166.37;0;Bottom;Via1777
1469;;;143.243;-146.371;0;Bottom;Via2523
1470;;;18.2437;-43.3704;0;Bottom;Via183
1471;;;16.2437;-106.371;0;Bottom;Via66
1472;;;223.244;-127.37;0;Bottom;Via1867
1473;220;2010 [SMD];224.244;-5.5704;-90;Bottom;R4
1474;;;139.244;-123.37;0;Bottom;Via1894
1475;;;119.244;-122.37;0;Bottom;Via2611
1476;;;118.244;-146.371;0;Bottom;Via2653
1477;;;37.2437;-22.3703;0;Bottom;Via517
1478;;;206.244;-20.3704;0;Bottom;Via2071
1479;;;59.2437;-125.371;0;Bottom;Via650
1480;;;99.2438;-147.37;0;Bottom;Via904
1481;;;36.2438;-107.37;0;Bottom;Via546
1482;;;203.244;-149.371;0;Bottom;Via2538
1483;1–5Watt;luxeon;78.244;-83.2208;-90;Bottom;U31
1484;;;40.2437;-126.37;0;Bottom;Via436
1485;;;140.244;-40.3704;0;Bottom;Via1973
1486;;;142.244;-145.371;0;Bottom;Via2009
1487;;;100.244;-102.37;0;Bottom;Via921
1488;;;205.244;-17.3704;0;Bottom;Via2388
1489;;;184.244;-64.3706;0;Bottom;Via2458
1490;;;56.244;-23.3706;0;Bottom;Via578
1491;;;226.244;-44.3702;0;Bottom;Via1324
1492;;;162.244;-84.3705;0;Bottom;Via2175
1493;;;267.244;-126.37;0;Bottom;Via1399
1494;;;98.2436;-83.3701;0;Bottom;Via998
1495;;;185.244;-124.37;0;Bottom;Via2254
1496;;;75.2436;-126.37;0;Bottom;Via805
1497;;;80.2434;-18.3703;0;Bottom;Via871
1498;1–5Watt;luxeon;225.551;-167.18;-90;Bottom;U90
1499;;;18.2437;-167.37;0;Bottom;Via13
1500;;;290.244;-21.3702;0;Bottom;Via1758
1501;;;14.2437;-144.37;0;Bottom;Via31
1502;1–5Watt;luxeon;225.468;-20.5422;-90;Bottom;U112
1503;;;286.244;-23.3704;0;Bottom;Via1444
1504;;;290.244;-84.3701;0;Bottom;Via1505
1505;;;79.2435;-166.37;0;Bottom;Via779
1506;;;266.244;-167.371;0;Bottom;Via1146
1507;;;228.244;-21.3702;0;Bottom;Via1873
1508;;;160.244;-105.371;0;Bottom;Via2279
1509;;;207.244;-19.3705;0;Bottom;Via2666
1510;;;158.244;-63.3706;0;Bottom;Via2730
1511;1–5Watt;luxeon;36.4765;-83.2668;-90;Bottom;U14
1512;;;249.244;-145.371;0;Bottom;Via1792
1513;;;14.2437;-62.3703;0;Bottom;Via142
1514;;;264.244;-62.3706;0;Bottom;Via1602
1515;;;265.244;-101.371;0;Bottom;Via1301
1516;;;36.2438;-19.3703;0;Bottom;Via415
1517;;;38.2436;-63.3702;0;Bottom;Via497
1518;;;123.244;-124.37;0;Bottom;Via2021
1519;;;180.244;-169.371;0;Bottom;Via2083
1520;;;55.2438;-146.371;0;Bottom;Via708
1521;;;263.244;-61.3707;0;Bottom;Via1723
1522;;;205.244;-63.3704;0;Bottom;Via2444
1523;;;206.244;-64.3706;0;Bottom;Via2525
1524;;;77.2437;-143.37;0;Bottom;Via722
1525;;;138.244;-21.3703;0;Bottom;Via1937
1526;;;203.244;-143.371;0;Bottom;Via2160
1527;;;58.2438;-128.371;0;Bottom;Via671
1528;;;98.2436;-144.37;0;Bottom;Via887
